Name,Alias,Coarse-grained categories,Fine-grained categories,Cuisines,Associated Cuisines,Area,Countries,Region1,Region2,Region3,Region4,Region5,Text Description,Image1 License,Image1 name / URL,Image2 License,Image2 name / URL,Image3 License,Image3 name / URL,Image4 License,Image4 name / URL,Image5 License,Image5 name / URL,Image6 License,Image6 name / URL,Image7 License,Image7 name / URL,Image8 License,Image8 name / URL
Taco rice,"[{'タコライス': 'Japanese'}, {'Taco rice': 'English'}]","[""rice""]","[""mixed rice""]","[""Japanese""]","[""Okinawan"",""Mexican""]","[""Okinawa""]","[""Japan""]",Eastern Asia,,,,,"The dish consists of taco-flavored ground beef served on a bed of rice, frequently served with shredded cheese, shredded lettuce, tomato and salsa.",CC-BY 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Taco_rice_-_Tokyo_area_-_November_9_2016_-_002.jpg/1123px-Taco_rice_-_Tokyo_area_-_November_9_2016_-_002.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/5/51/Taco_rice.jpg?download,,,,,,,,,,,,
Tahdig,"[{'ته دیگ': 'Persian'}, {'tahdig': 'not_stated'}]","[""rice""]","[""roasted rice""]","[""Iranian""]","[""Iranian""]","[""Iran""]","[""Iran""]",Southern Asia,,,,,"The dish consists of crisp, caramelized rice taken from the bottom of the pot in which the rice (chelow) is cooked.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/a/ae/Tahchin_%281%29.JPG/810px-Tahchin_%281%29.JPG?download,,,,,,,,,,,,,,
Teurgoule,"[{""name"": ""no_alias""}]","[""rice"", ""dessert""]","[""rice pudding""]","[""French""]","[""French""]","[""Normandy""]","[""France""]",Western Europe,,,,,"The dish consists of rice cooked in milk, sweetened with sugar, and is flavoured with cinnamon and sometimes nutmeg. It is baked in an earthenware terrine for several hours. Long cooking creates a thick, brown caramelised crust over the dish.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/c/c5/Teurgoule.jpg?download,,,,,,,,,,,,,,
Thalassery biryani,"[{'Thalassery biryani': 'English'}, {'biri-yaa-ni': 'Malayalam'}, {'Kaima rice': 'English'}, {'jeerakasala': 'English'}, {'Kerala biryani': 'English'}]","[""rice"", ""chicken""]","[""mixed rice""]","[""Indian""]","[""Indian""]","[""Kerala""]","[""India""]",Southern Asia,,,,,The dish is a rice-based dish blended with spices and chicken.,CC-BY 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/Ready_biriyaani.jpg/1440px-Ready_biriyaani.jpg?download,CC-BY 2.5,https://upload.wikimedia.org/wikipedia/commons/5/5c/Chicken_Biriyani_with_Raita.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/Thalassery_biriyani_in_dining_table.jpg/1629px-Thalassery_biriyani_in_dining_table.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/4/44/Prepared_Thalassery_Biriyani.jpg?download,,,,,,,,
Thingyan rice,"[{'သင်္ကြန်ထမင်း': 'Burmese'}, {'ပုင်သင်္ကြာန်': 'Mon'}, {'Thingyan htamin': 'not_stated'}]","[""rice""]","[""mixed rice""]","[""Burmese""]","[""Burmese""]","[""Myanmar""]","[""Myanmar""]",South Eastern Asia,,,,,"The dish is infused with water and commonly served with a salad of cured salted fish, which is blanched and fried with onions, along with sour mango or marian plum. The dish is then garnished with roasted chili peppers.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/5f/Thingyan_Hta_Min.jpg/1920px-Thingyan_Hta_Min.jpg?download,,,,,,,,,,,,,,
Tinapayan,"[{""no_alias"": []}]","[""rice""]","[""fermented rice""]","[""Filipino""]","[""Manguindanaon""]","[""Manguindanao""]","[""Philippines""]",South Eastern Asia,,,,,The dish consists of tapay (fermented cooked rice) and dried fish.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/f/ff/Tapay_Maguindanao.jpg?download,,,,,,,,,,,,,,
Tinutuan,"[{'bubur manado': 'not_stated'}, {'Manadonese porridge': 'English'}]","[""rice""]","[""porridge""]","[""Indonesian""]","[""Minahasan""]","[""Minahasa""]","[""Indonesia""]",South Eastern Asia,,,,,"The dish is a congee made from rice, pumpkin, and sweet potato or cassava cooked up into a pulp. It is then mixed with corn kernels and various leafy Vegetable such as gedi, kangkung, kemangi, melinjo, and bayam. Finally, it is served with many toppings that may include fried shallots, fried tofu, spring onions, leeks, coriander, chili, and condiments like sambal, dabu-dabu, and a smoked or salted fish, usually skipjack tuna, anchovies, or nike",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/93/Tinutuan_bubur_Manado.JPG/1440px-Tinutuan_bubur_Manado.JPG?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d5/Tinutuan_with_salted_fish_and_sambal.jpg/1438px-Tinutuan_with_salted_fish_and_sambal.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/53/Miedal.jpg/1440px-Miedal.jpg?download,,,,,,,,,,
Tube rice pudding,"[{'筒仔米糕': 'Chinese'}, {'Tǒng zǐ mǐ gāo': 'not_stated'}, {'tâng-á-bí-ko': 'not_stated'}]","[""rice""]","[""glutinous rice""]","[""Taiwanese""]","[""Taiwanese""]","[""Taiwan""]","[""Taiwan""]",Eastern Asia,,,,,The dish consists of a stir-fried glutinous rice mixture that is seasoned and steamed in a bamboo tube. This dish is a cylindrical shape caused by the steaming process in a tube.,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/ce/%E3%80%90%E6%96%B0%E7%AB%B9%E7%BE%8E%E9%A3%9F%E3%80%91%E7%AC%AC%E4%B8%80%E7%A2%97%E6%BB%B7%E8%82%89%E9%A3%AF_%2832787778013%29.jpg/1620px-%E3%80%90%E6%96%B0%E7%AB%B9%E7%BE%8E%E9%A3%9F%E3%80%91%E7%AC%AC%E4%B8%80%E7%A2%97%E6%BB%B7%E8%82%89%E9%A3%AF_%2832787778013%29.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f8/DanAMigo.jpg/1440px-DanAMigo.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f0/%E7%AD%92%E4%BB%94%E7%B1%B3%E7%B3%95%2C_%E4%BD%95%E5%AE%B6%E6%8E%92%E9%AA%A8%E9%85%A5%2C_%E5%8F%B0%E5%8C%97_%2814330790184%29.jpg/1440px-%E7%AD%92%E4%BB%94%E7%B1%B3%E7%B3%95%2C_%E4%BD%95%E5%AE%B6%E6%8E%92%E9%AA%A8%E9%85%A5%2C_%E5%8F%B0%E5%8C%97_%2814330790184%29.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/64/06.15_%E7%B8%BD%E7%B5%B1%E5%8F%83%E8%A8%AA%E9%87%91%E9%96%80%E6%A8%A1%E7%AF%84%E8%A1%97%E8%80%81%E8%A1%97_%2848071871527%29.jpg/1620px-06.15_%E7%B8%BD%E7%B5%B1%E5%8F%83%E8%A8%AA%E9%87%91%E9%96%80%E6%A8%A1%E7%AF%84%E8%A1%97%E8%80%81%E8%A1%97_%2848071871527%29.jpg?download,,,,,,,,
Tupig,"[{'intemtem': 'Tagalog'}, {'kangkanen': 'Ilocano'}]","[""snack""]","[""rice cake""]","[""Filipino""]","[""Filipino""]","[""Pangasinan"",""Tarlac"",""Ilocos""]","[""Philippines""]",South Eastern Asia,,,,,"The dish is made from fermented soaked glutinous rice mixed with coconut milk, sugar, and coconut strips. It is wrapped into a cylindrical form in banana leaves and baked directly into charchoal.",CC0,https://upload.wikimedia.org/wikipedia/commons/thumb/a/aa/4413Birds_Foods_Goods_displayed_for_sale_and_trade_36.jpg/1440px-4413Birds_Foods_Goods_displayed_for_sale_and_trade_36.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/3/34/Tupig_%28Philippines%29.jpg?download,CC0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/fb/4413Birds_Foods_Goods_displayed_for_sale_and_trade_37.jpg/1440px-4413Birds_Foods_Goods_displayed_for_sale_and_trade_37.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/e/e5/FvfMangaldan9735_32.JPG?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8d/Tupig_%28a_Northern_Luzon_delicacy%29.jpg/757px-Tupig_%28a_Northern_Luzon_delicacy%29.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/3/3c/Tupig_from_Isabela_province.jpg/1434px-Tupig_from_Isabela_province.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/8/8c/FvfMangaldan%2CPangasinan9587_29.JPG/1440px-FvfMangaldan%2CPangasinan9587_29.JPG?download,,
Waakye,"[{'Awaakye': 'English'}, {'wake': 'Hausa'}, {'shinkafa da wake': 'Hausa'}]","[""rice""]","[""mixed rice""]","[""Ghanaian""]","[""Ghanaian""]","[""North Ghana"",""Zongo""]","[""Ghana""]",Western Africa,,,,,The dish is a cooked rice and beans covered with leaf sheaths.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/87/Waakye_Festival_05.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/d/d4/Dishes1.jpg/1920px-Dishes1.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/2/23/Ghanaian_waakye.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/c/c0/Waakye_2.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bd/Waakye_on_leaf.JPG/810px-Waakye_on_leaf.JPG?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/b/bc/Wakye_in_Leaves.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/5/57/Waakye_in_a_leaf.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/0/0c/Waakye_001.jpg?download
Xôi,[{'ʃoj˧˧': 'Vietnamese'}],"[""rice""]","[""mixed rice""]","[""Vietnamese""]","[""Vietnamese""]","[""Vietnam""]","[""Vietnam""]",South Eastern Asia,,,,,The dish is a savory glutinous rice covered with eggs and Vegetable.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/f/f9/X%C3%B4i_x%C3%A9o.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/3/37/X%C3%B4i_l%C3%A1_c%E1%BA%A9m.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/8/87/X%C3%B4i_g%C3%A0.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/f5/X%C3%B4i_%C4%91%E1%BB%97_xanh.jpg/1440px-X%C3%B4i_%C4%91%E1%BB%97_xanh.jpg?download,,,,,,,,
Yakimochi,[{'no_alias': ''}],"[""rice""]","[""rice cake""]","[""Japanese""]","[""Japanese""]","[""Japan""]","[""Japan""]",Eastern Asia,,,,,"The dish is is grilled or broiled mochi or pounded rice cake. Traditionally, it is prepared using a small charcoal grill, but in modern times a gas grill can be used. During the time of the Autumn Moon, it is traditional to eat this dish while sipping sake and enjoying the view of the full moon. ",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Mochi_003.jpg/1635px-Mochi_003.jpg?download,,,,,,,,,,,,,,
Zarda,"[{'ज़र्दा zardā': 'Hindi'}, {'زردہ zardā': 'Urdu'}, {'জর্দা jôrdā': 'Bengali'}]","[""rice"", ""dessert""]","[""mixed rice""]","[""Pakistani"", ""Indian"", ""Bangladeshi""]","[""Pakistani"", ""Indian"", ""Bangladeshi"",""Mughal Empire""]","[""Indian subcontinent""]","[""Pakistan"", ""India"", ""Bangladesh""]",Southern Asia,,,,,"The dish is a traditional boiled sweet rice dish. It is made with saffron, milk and sugar, and flavoured with cardamom, raisins, pistachios or almonds.",CC0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/73/Coloured_Zarda_Chawal.JPG/1440px-Coloured_Zarda_Chawal.JPG?download,,,,,,,,,,,,,,
Jeera bhaat,"[{'Jeera Chawal': 'Hindi'}, {'जीरा चावल': 'Hindi'}, {'Jilakara annam': 'Telugu'}, {'Jeeraga sadam': 'Tamil'}]","[""rice""]","[""mixed rice""]","[""Indian""]","[""Indian""]","[""Indian subcontinent""]","[""India""]",Southern Asia,,,,,"The dish consisting of rice and cumin seeds.The ingredients used are rice, cumin seeds, vegetable oil, onions, salt and coriander leaves.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/5/5e/Jeera-rice.JPG?download,,,,,,,,,,,,,,
Zosui,[{'ojiya': 'Japanese'}],"[""rice""]","[""rice soup""]","[""Japanese""]","[""Japanese""]","[""Japan""]","[""Japan""]",Eastern Asia,,,,,"The dish is a mild and thin rice soup akin to a rice-based vegetable soup. It is made from pre-cooked rice and dashi or water seasoned with either soy sauce or miso and cooked with other ingredients such as meat, seafood, mushrooms, and Vegetable.",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c5/Kinoko_Zosui%2C_at_Restaurant_Gusto_%282012.02.26%29.jpg/1440px-Kinoko_Zosui%2C_at_Restaurant_Gusto_%282012.02.26%29.jpg?download,CC-BY 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/1/13/%E6%B5%B7%E8%8B%94%E9%8D%8B%E3%81%A4%E3%82%86%E3%81%AE%E9%9B%91%E7%82%8A---2023-11-14.jpg/1440px-%E6%B5%B7%E8%8B%94%E9%8D%8B%E3%81%A4%E3%82%86%E3%81%AE%E9%9B%91%E7%82%8A---2023-11-14.jpg?download,,,,,,,,,,,,
Bánh tét,[{'section': 'not_stated'}],"[""snack""]","[""rice cake""]","[""Vietnamese""]","[""Vietnamese""]","[""Vietnam""]","[""Vietnam""]",South Eastern Asia,,,,,"The dish is a savoury but sometimes sweetened cake made primarily from glutinous rice, which is rolled in a banana leaf into a thick, log-like cylindrical shape, with a mung bean and pork filling, then boiled. After cooking, the banana leaf is removed, and the cake is sliced into wheel-shaped servings.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/f/f6/Banhtet.jpg?download,CC-BY 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/2/2b/Banh_Tet.jpg/1440px-Banh_Tet.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/2/27/BanhTet.jpg/1440px-BanhTet.jpg?download,,,,,,,,,,
Ciba cake,[{'name': 'no_alias'}],"[""snack""]","[""rice cake""]","[""Chinese""]","[""Chinese""]","[""Southern China"",""Chongqing"",""Guangdong""]","[""China""]",Eastern Asia,,,,,The dish is made of glutinous rice pounded into paste and is often fried or steamed before being served. It is often molded into shapes of balls or cuboids.,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/7/7f/7311593438201_.pic_hd.jpg/1440px-7311593438201_.pic_hd.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/8/82/Ciba_cake_2.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/9/92/Ciba_cake.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/6/67/Ciba%EF%BC%88In_Chengdu%EF%BC%89.jpg?download,,,,,,,,
Fa gao,"[{'发糕': 'simplified Chinese'}, {'發糕': 'traditional Chinese'}, {'fāgāo': 'pinyin'}, {'hoat-koé': 'Pe̍h-ōe-jī'}, {'fat pan': 'English'}, {'prosperity cake': 'English'}, {'fortune cake': 'English'}, {'Cantonese sponge cake': 'English'}, {'simplified Chinese': 'not_stated'}, {'traditional Chinese': 'not_stated'}]","[""pastry""]","[""cake"", ""rice flour""]","[""Chinese""]","[""Cantonese""]","[""China""]","[""China""]",Eastern Asia,,,,,"The dish is a  steamed, cupcake-like pastry and is often characterized by a split top when cooked.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/b6/Fa_gao_%E7%AC%91%E5%8F%A3%E5%8F%91%E7%B3%95_Steamed_rice-cakes.jpg/1440px-Fa_gao_%E7%AC%91%E5%8F%A3%E5%8F%91%E7%B3%95_Steamed_rice-cakes.jpg?download,CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/4/43/Fa_gao.jpg?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/4/4b/HK_Sai_Ying_Pun_%E5%B9%B2%E8%AB%BE%E9%81%93%E8%A5%BF_Connaught_Road_West_%E8%8F%AF%E7%88%BE%E7%99%BB%E9%A4%85%E5%BA%97_Wah_Yee_Tang_bakery_coke_Jan-2012.jpg?download,,,,,,,,,,
Jian dui,"[{'lüdui': 'Chinese'}, {'碌䭔': 'Chinese'}, {'jungguksik chamkkaegyeongdan': 'Korean'}, {'중국식 참깨경단': 'Korean'}, {'twigin chamkkaegyeongdan': 'Korean'}, {'튀긴 참깨경단': 'Korean'}]","[""pastry""]","[""rice flour""]","[""Chinese""]","[""Chinese""]","[""China"",""Xi'an"",""Tang Dynasty""]","[""China""]",Eastern Asia,,,,,"The dish is coated with sesame seeds on the outside and is crisp and chewy after immediately being cooked. Inside the pastry is a large hollow, caused by the expansion of the dough. The hollow of the pastry is filled with a filling usually consisting of lotus paste, or alternatively, sweet black bean paste, or red bean paste.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/4/4c/Zin_Deoi.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/0/0f/Ube_Butsi1.jpg/1532px-Ube_Butsi1.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/9/9a/Jiandui_with_Black_%26_White_Sesame.jpg/1613px-Jiandui_with_Black_%26_White_Sesame.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/b/bf/Jiandui_with_Fillings_and_Black_%26_White_Sesame.jpg/1613px-Jiandui_with_Fillings_and_Black_%26_White_Sesame.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/5/50/Sesame_ball.JPG/1472px-Sesame_ball.JPG?download,CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/2/20/Ondeonde.jpg?download,,,,
Funing big cake,"[{'阜宁大糕': 'Chinese'}, {'jade belt cake': 'English'}]","[""cake""]","[""tea cake"",""fried cake""]","[""Chinese""]","[""Chinese""]","[""Jiangsu"",""Funing County""]","[""China""]",Eastern Asia,,,,,"The dish traditionally use sticky rice, white sugar, and refined lard as  raw materials. Sometimes the dish also contains pine nuts, walnuts, or other ingredients as garnishes.",CC-BY-SA 2.0,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c6/Funing_big_cake_%283%29.jpg/1080px-Funing_big_cake_%283%29.jpg?download,,,,,,,,,,,,,,
Lüdagun,"[{'驴打滚': 'not_stated'}, {'驢打滾': 'not_stated'}, {'lǘdǎgǔn': 'not_stated'}, {'驴打滚儿': 'not_stated'}, {'lǘdǎgǔnr': 'not_stated'}]","[""pastry""]","[""sticky rice""]","[""Chinese""]","[""Manchu""]","[""Beijing""]","[""China""]",Eastern Asia,,,,,"The dish is made with sticky rice and red bean paste, with yellow soybean flour sprinkled on top.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/8/83/Lyu_Da_Gun.jpg/1440px-Lyu_Da_Gun.jpg?download,,,,,,,,,,,,,,
Lo mai chi,"[{'糯米糍': 'Chinese'}, {'nuomici': 'Mandarin'}, {'glutinous rice dumpling': 'English'}]","[""pastry""]","[""rice flour""]","[""Chinese""]","[""Chinese""]","[""Guangdong""]","[""China""]",Eastern Asia,,,,,"The dish can be dusted with dried coconut on the outside. The outer layer is made of a rice flour dough and the inside is typically filled with a sweet filling. The most common fillings are sugar with coconut and crumbled peanuts, red bean paste, and black sesame seed paste.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/c/c7/Griceball.jpg/1443px-Griceball.jpg?download,,,,,,,,,,,,,,
Osmanthus cake,"[{'桂花糕': 'Chinese'}, {'guì huā gāo': 'not_stated'}]","[""pastry""]","[""cake""]","[""Chinese""]","[""Chinese""]","[""China""]","[""China""]",Eastern Asia,,,,,"The dish is made with glutinous rice flour, honey, sweet-scented osmanthus and rock sugar. It has crystal clear, sweet, and soft waxy characteristics.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/e/ef/Sweet_Tea_Olive_Cake.jpg/1440px-Sweet_Tea_Olive_Cake.jpg?download,,,,,,,,,,,,,,
Qingtuan,"[{'青糰': 'traditional Chinese'}, {'青团': 'simplified Chinese'}, {'Tsingtuan': 'not_stated'}]","[""dumpling""]","[""bean dumpling""]","[""Chinese""]","[""Chinese""]","[""Jiangnan""]","[""China""]",Eastern Asia,,,,,"The dish is made of glutinous rice mixed with matcha, with a wider variety of fillings, such as rousong or salted egg yolk.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/a/a0/Qingtuan_1.jpg?download,,,,,,,,,,,,,,
Song gao,[{'no_alias': 'not_stated'}],"[""snack"",""cake""]","[""bean cake""]","[""Chinese""]","[""Chinese""]","[""Shanghai""]","[""China""]",Eastern Asia,,,,,"The dish composed of rice flour, sugar, and water, with beans embedded throughout the cake. Giant pink-colored beans with a diameter of about 1 inch (25 mm) are embedded on top of the cake; conventional sized beans are embedded inside the cake. The dish also has a red bean paste filling. This dish is steamed, as a large round cake and is then partitioned into sections for eating. ",CC-BY-SA 3.0,https://upload.wikimedia.org/wikipedia/commons/9/93/Song_gao.jpg?download,,,,,,,,,,,,,,
White sugar sponge cake,,"[""cake""]","[""sponge cake""]","[""Chinese""]","[""Chinese""]","[""Foshan""]","[""China""]",Eastern Asia,,,,,"The dish is white in color, with a spongy and soft consistency. The taste is sweet, and sometimes has a slightly sour taste due to fermentation of the batter prior to cooking.",Public Domain,https://upload.wikimedia.org/wikipedia/commons/7/77/WhiteSugarCake.jpg?download,,,,,,,,,,,,,,
Kozhukkatta,"[{'കൊഴുക്കട്ട': 'Malayalam'}, {'Kozhukkattai': 'Tamil'}, {'கொழுகட்டை': 'Tamil'}, {'Kudumu': 'Telugu'}, {'కుడుము': 'Telugu'}, {'Kozhukatta': 'not_stated'}]","[""dessert"",""dumpling""]","[""rice dumpling""]","[""Indian"", ""Sri Lankan""]","[""South Indian""]","[""Kerala"", ""Tamil Nadu""]","[""India"", ""Sri Lanka""]",Southern Asia,,,,,"The dish is made from rice flour, with a filling of grated coconut, jaggery, or jackfruit jam. Although usually sweet, can sometimes be stuffed with a savory filling.",CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/6/60/Kozhukkatta-shraddha.jpg/1052px-Kozhukkatta-shraddha.jpg?download,CC-BY-SA 4.0,https://upload.wikimedia.org/wikipedia/commons/thumb/f/ff/Kozhukatta_Nasrani_food.jpg/810px-Kozhukatta_Nasrani_food.jpg?download,Public Domain,https://upload.wikimedia.org/wikipedia/commons/thumb/4/4c/%E0%B4%95%E0%B5%8A%E0%B4%B4%E0%B5%81%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%9F%E0%B5%8D%E0%B4%9F_%E0%B4%98%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B4%824.jpg/1440px-%E0%B4%95%E0%B5%8A%E0%B4%B4%E0%B5%81%E0%B4%95%E0%B5%8D%E0%B4%95%E0%B4%9F%E0%B5%8D%E0%B4%9F_%E0%B4%98%E0%B4%9F%E0%B5%8D%E0%B4%9F%E0%B4%824.jpg?download,,,,,,,,,,
