Relation	TweetId	Text	English
2	1694322047562694929	Veselas trīs dienas no 25-27. augustam iepirkšanās centrā Rīga Plaza norisināsies pirmsskolas tirdziņš.  Tirdziņā varēs iegādāties Latvijas dizaina preces, nogaršot pašmāju kūpinājumus kā arī iepazīties ar jaunumiem no mūsu pašu - Latvijas mājražotājiem! https://t.co/6eSoG7auls	For three whole days from August 25-27, a preschool market will be held in the shopping center Riga Plaza. You will be able to buy Latvian design products, taste homemade smoked food, as well as get acquainted with news from our own - Latvian homemakers! https://t.co/6eSoG7auls
0	1694324752125481235	Paliekam viesu namā,kur teorētiski brokastis iekļautas,bet nē...tā saucamais garden zone galīgi neuzrunā un ledusskapja saturs šķiet aizdomīgs.  Tad nu iegājām mcDonalds pēc kafijas un kruasāniem. Atradām arī kaņepītes tirgošanā https://t.co/eYx9HCNjq4	We stay in a guesthouse where, in theory, breakfast is included, but no... the so-called garden zone does not appeal to us and the contents of the refrigerator seem suspicious. So we went to McDonalds for coffee and croissants. We also found cannabis on sale at https://t.co/eYx9HCNjq4
0	1694340838199824432	@cepum_s @varbut Tagad ēdu un par jums iedomājos. Esat mēģinājušas? https://t.co/GCqM3I2ers	@cepum_s @varbut I'm eating now and thought about you. Have you tried? https://t.co/GCqM3I2ers
0	1694352080046002300	@santa_be Es pie pārstrādes vēl nemaz netieku. Ēdu nost dzīvajā. Nenormāli garšo tomāti, ēdu kā ābolus! 🤩  Šodienas pusdienās arī tomāti. 🍅🫶 https://t.co/tsFZl8pdeL	@santa_be I'm not even getting to recycling yet. I eat it live. I really like tomatoes, I eat them like apples! 🤩  Tomatoes at today's lunch too. 🍅🫶 https://t.co/tsFZl8pdeL
3	1694366608053977449	me and the gang on our way to the lauku veikaliņš pēc roltoniem un kārums sieriņiem https://t.co/YkPuVhjY1I	me and the gang on our way to the countryside shop for roltons and Kārums cheese desserts https://t.co/YkPuVhjY1I
2	1694370810452987954	Kāds mežā sēnes lasa, kāds arī piečukus  :) https://t.co/w8ksKh8tHr	Someone picks mushrooms in the forest, someone also fivers :) https://t.co/w8ksKh8tHr
1	1694379238575530365	Mazā rīma. Izēdusi divas porcijas ar cāļu kuņģīšiem.. Brāļuks ēd lēnām un ar pauzēm... vienā no pauzēm šitā jaunkundze ņēma un izēda brāļuka trauciņu.. https://t.co/l3rycRDxKn	Little eater. Ate two servings of chicken stomachs.. The brother eats slowly and with pauses... during one of the pauses this young lady took and ate her brother's dish.. https://t.co/l3rycRDxKn
0	1694379497464717809	Talavas alko. sidri ir ļoti garšīgi, ar dažādām garšām un skābumu.  Bet nu bezalkoholiskais viņu sidrs ir ābolu sula ar gāzi.  Vilšanās.  Jāturpina pirkt Murbūdu bezalko. sidrs. Tas pagaidām ir visgardākais no visiem. https://t.co/oTtkiYlImY	Tālava alcohol. Ciders are very tasty, with different flavors and acidity. But their non-alcoholic cider is apple juice with gas. Disappointment. Need to continue buying Murbūdu non-alcoholic cider. This is by far the most delicious of all. https://t.co/oTtkiYlImY
3	1694385451702903062	Visi, kuri bijuši pie manis ciemos tiek cienāti ar ļoti gardu tēju, kas stikla krūzē lēnàm uzzied. Un tad ir viesu jautājums, kas ir šī gardā tēja un minējumi😅. Te es ar kārtējo tējas devu. Gaidīšu ciemos! https://t.co/uHTh6prnOl	Everyone who has been to visit me is treated with a very delicious tea that slowly blooms in a glass cup. And then there's the guest question, what is this delicious tea and guesswork😅. Here I am with another dose of tea. I look forward to having you! https://t.co/uHTh6prnOl
2	1694386767644807446	Vasaras garša. Cūku pupu salāti https://t.co/gmH6FDF85S https://t.co/MknjXdPdAg	A taste of summer. Pork bean salad https://t.co/gmH6FDF85S https://t.co/MknjXdPdAg
0	1694392588592202011	@Egitazz Man personiski omeprazoli nav līdzējuši, bet līdz Nolpaza (20mg), kas ir pantoprazols. Frutins ar nelīdzēja, bet aptiekā var dabūt pa vienam iepak šos -uz nakti, 2st pēc ēšanas. Bet katram jau individuāli. Renie man līdzēja grūtniecībā, pēc atkal nē 🤷 https://t.co/OMUVKLcdmL	@Egitazz I personally have not been helped by omeprazoles, but Nolpaza (20mg) helps, which is a pantoprazole. Frutin did not help either, but in the pharmacy you can get a one pack of these - overnight, 2h after a meal. But to each their own. Renie helped me during pregnancy, after again no 🤷 https://t.co/OMUVKLcdmL
2	1694393397543371226	Un lūk... Nirzā (Ludzas n.), atrasti vairāk kā 10 (!!!) kartupeļu jeb miroņgalvas sfinga (Acherontia atropos) kāpuri! Atradējs Liāna Pentjuša. Tie sekmīgi nogādāti @DabasMuzejs - mēģināsim kādu izaudzēt par tauriņu! Viens kāpurs nokļuvis arī pie manis - fotosesija jau uzrīkota 😄 https://t.co/TuGGcOtDVJ	And there... In Nirza (Ludzas n.), more than 10 (!!!) potato or dead-headed sphinx (Acherontia atropos) larvae have been found! Locator Liāna Pentjuša. They were successfully delivered to @DabasMuzejs - we will try to grow some into a butterfly! One larva has also reached me - a photoshoot has already been arranged 😄 https://t.co/TuGGcOtDVJ
2	1694393656017359153	Tikai skaistākie ziedi manā mājā kļūst par tēju. Stikla krūzē lieku 6-7 ziedus. Garšo izcili. Baudījums vērojot ziedu atplaukšanu 😍 https://t.co/kUVNTCVz5R	Only the most beautiful flowers in my house become tea. I put 6-7 flowers in a glass cup. Tastes great. Enjoying watching the flowers bloom 😍 https://t.co/kUVNTCVz5R
0	1694397624168706153	Tāds palaidnis, bet uzgatavoja tik skaistu tēju... https://t.co/4nA3iIjr7a	Such a rascal, but made such a beautiful tea... https://t.co/4nA3iIjr7a
1	1694399301290447204	@Antresols Viena superīga lieta, ko uzdāvināja mana audzētāja. Nav auksti, nav graboši, var padzerties, var ēst un nevar palaizīt. https://t.co/GGiM0yNp33	@Antresols One superb thing that my breeder gave me. Not cold, not rattling, can drink, can eat and cannot lick. https://t.co/GGiM0yNp33
0	1694418259787866181	@ervinsk Rītā pagaršošu. Šodien man bija vakariņas ar skatu. Ēdu līdzi paņemto lietuviešu vistu (vajadzēja vairāk ņemt,jo vieta čemodānā vēl bija) https://t.co/Q06pXYmdNU	@ervinsk I'll taste it in the morning. I had a dinner with a view today. I ate the Lithuanian chicken that I brought with me (I should have taken more because there was still room in the suitcase) https://t.co/Q06pXYmdNU
0	1694421415624163463	@Ainars_Leijejs nea, rimčikos viņi ir tādā dīvainā stūrī - blakus pudiņiem un biezpieniem :D šitādi te. neviens nav NETICAMI garšīgs, bet ir diezgan labi + daudz garšu, var pamiksēt, sarkanajiem labāka cena https://t.co/7KXJPYHGz8	@Ainars_Leijejs no, in Rimi they are in such a strange corner - next to puddings and cottage cheese :D like this. none is INCREDIBLY tasty, but there are quite good + lots of flavors, can be mixed, red ones have a better price https://t.co/7KXJPYHGz8
2	1694424567811309790	Kaķi! Tie vienmēr uz četrām, atsķirībā no valdības un lidmašīnām. Vispārējam mieram vajag SAVU KAĶI! Te tādi ir! Īsti lauku sētas audzēkņi,skaitā 🐱🐱, kuri jau ēd no bļodiņas, iet kastītē, māk uzkāpt kokā un arī nokāpt no koka, meklē savu superīgo saimnieku. Tel. 29220039 https://t.co/zn3nxFXejJ	Cats! They are always on all fours, unlike the government and airplanes. Overall peace requires YOUR OWN CAT! Here there are such! True countryside inhabitants, in numbers 🐱🐱, ones that already eat from a bowl, go in a box, know how to climb a tree and also get down from a tree, are looking for their superb host. Tel. 29220039 https://t.co/zn3nxFXejJ
1	1694426972829421738	Aizbraucām ar meitu uz Naissaar salu, ar velo pabraukāties. Dienas patīkamais moments - kioskā pie bākas, kasieres mazmeita uzdāvināja manai meitai saldējumu. Pirms tam meitēns taktiski pajautāja, vai manai meitai drīkst  💙💙💙 https://t.co/AY5FOHjEo5	We went with our daughter to the island of Naissaar, to go on a bike ride. The pleasant moment of the day - at the kiosk by the lighthouse, the granddaughter of the cashier gifted my daughter an ice cream. Before that, the girl tactfully asked if my daughter is allowed 💙💙💙 https://t.co/AY5FOHjEo5
2	1694437918721417653	@ViesistabaS rīkotā pavārskolā jauniešiem apgūto šodienas recepšu gatavojums - cukini, šķiņķa &amp; siera rullīšu sacepums tomātu mērcē.  Garšīgi. https://t.co/EVCGQQ4yVe	@ViesistabaS organized cooking school preparation of today's recipes taught to young people - zucchini, ham & cheese rolls in tomato sauce. Delicious. https://t.co/EVCGQQ4yVe
1	1694439075942379809	Šodien staigājot pa mežu un atminoties pavasari, ka parādijās ziņa par to, ka laukakmeņi tiks aplikti ar zemes dzīļu nodokli. Zinot, ka Latvija var, tad nebrīnīšos, ka mežā atrodamās ogas un sēnes ar drīz apliks ar papildus nodokli, lai valsts kasi pildītu. https://t.co/SC7owGplja	Today, walking through the forest and remembering the spring, when the news appeared that the countryside boulders would be taxed with a land depth tax. Knowing that Latvia can, I will not be surprised that the berries and mushrooms found in the forest will soon be subject to an additional tax to fill the treasury. https://t.co/SC7owGplja
0	1694564689920029137	Šodienas pusdienas Miesnieku ielā 10 https://t.co/XEMwuBS15S	Today's lunch at Miesnieku Street 10 https://t.co/XEMwuBS15S
1	1694589667440537982	@IngaIngucis Nu tik ēdīsim 😁 https://t.co/dWqHAtQxua	@IngaIngucis Oh we're going to eat now 😁 https://t.co/dWqHAtQxua
2	1694630899659202823	Labrīt . Man šodien brokastīs : Kafija (šķīstošā). Grillētas polārmaizes ar sieru. Vladimirs Nabokovs. https://t.co/0y90xULAUh	Good morning . For my breakfast today: Coffee (instant). Grilled polar bread with cheese. Vladimirs Nabokovs. https://t.co/0y90xULAUh
2	1694660843479126279	Krusttēvs no Alūksnes atveda gailenes. Tagad nevar saprast vai būtu jāatceļ šodienas un rītdienas vakara kino seansi 🤔 Vai tīrīt sēnes darbiņā 😁 https://t.co/6ZW1iqUznW	My godfather brought chanterelles from Alūksne. Now I can't figure out if I should cancel today's and tomorrow night's movie screenings 🤔 Or clean the mushrooms at work 😁 https://t.co/6ZW1iqUznW
0	1694665783031308658	Ņemot vērā, ka ķermenim ir pretenzijas pret laktozi, bet tik un tā garšo espresso dzērieni ar pienu ir pienācis laiks meklēt ērtu alternatīvu. Būs jāsāk testēt. https://t.co/5Q8AshJmzc	Given that the body has objections to lactose, but I still like espresso drinks with milk, it's time to look for a convenient alternative. Will need to start testing. https://t.co/5Q8AshJmzc
3	1694686083949211970	Privātā prakse,aizgāja.Nav spējīgas savu medicīnas kabinetu https://t.co/D6Kk2d5Var perfekts dzīvoklis viņām kājas šķības.Savu gaļu nevar sakārtot,garāma maniem logiem https://t.co/cpC2IZcWRs https://t.co/rzg2DdQDUoņai dzīvoklis Dolomīta 3,man 1.izmanto manu dzīvokli. https://t.co/WNHpgWMX70	Private practice, gone. They are not able to maintain their own medical office. I have a perfect apartment, their legs are crooked. They can't arrange their end, have to walk past my windows. I have an apartment. She has an apartment in Dolomīta 3, I have 1. They use my apartment.
0	1694688182720200957	@ancetarvida @strelka_b Jā, tieši tā sapratu. Sūtu no Druvas kokteiļdesas, bet aiz kakao pazūd klasiskā saldējuma kokteiļa garša. Daļu bērni beigās izēda vienkārši kā salčuku. https://t.co/r9Y32x3cvZ	@ancetarvida @strelka_b Yes, that's exactly how I understood it. I order cocktail sausages from Druva, but with the cocoa, the taste of the classic ice cream cocktail disappears. Some of it children ended up eating simply as ice cream. https://t.co/r9Y32x3cvZ
0	1694690946762281409	@fooxoo Pie mums iekštelpās mitinās Citroniņš :))  Kurš, par spīti lielajām biedrības dāmu gaidām, ēd viņam pasniegto, nevis to, kas mēdz nolidot garām 😐 https://t.co/2f05kkxxcS	@fooxoo Citroniņš lives with us indoors :)) Who, despite the great expectations of the ladies of the society, eats what is presented to him, not what tends to fly by 😐 https://t.co/2f05kkxxcS
2	1694710778107248906	Tik krāšņi svētku prieka mirkļi piedzīvoti arī Doma laukumā! Svinīgā gaisotnē Vecrīgas lielāko laukumu svētkos rotāja \"Kalush Orchestra\", \"Carnival Youth\", \"The Sound Poets\", koru radītās melodijas, cirka prieki, kūku ēšana un bezrūpīgas čalas. https://t.co/kaQOjIpBEx https://t.co/O44UbuOZ1a	Such colorful moments of festive joy have also been experienced at Dome Square! In a festive atmosphere, "Kalush Orchestra", "Carnival Youth", "The Sound Poets", choir melodies, circus delights, cake eating and carefree chats decorated the largest square of Riga Old Town. https://t.co/kaQOjIpBEx https://t.co/O44UbuOZ1a
0	1694713140578275785	@ancetarvida Un kokteilim izmanto tikai šo saldējuma desu https://t.co/4kh194K40p	@ancetarvida And only this ice cream sausage is used for a cocktail https://t.co/4kh194K40p
0	1694725990780674051	Piektdien, 25. augustā \"Kurzemes Vārdā\": - Zināmākā agro ābolu šķirne \"Baltais dzidrais\" dārzos saglabāta maz; - Cilvēks nedēļas centrā: Herberts Laukšteins neatrod, ko sev pārmest; - Vēlajām kartupeļu šķirnēm varētu būt laba raža; - Sakārto sporta laukumu Toma ielā. https://t.co/Dj3Xs17Vyl	On Friday, August 25, in "Kurzemes Vārdā": - The most known variety of early apples "Baltais dzidrais" has been barely preserved in the gardens; - A man in the center: Herberts Laukšteins does not find anything to blame himself for; - Late potato varieties could have a good harvest; - Arranged a sports field on Toma Street. https://t.co/Dj3Xs17Vyl
1	1694750264434008317	Ja es domātu par apēstu 30cm picu, es bišķi sagruzītos. Bet realitāte ir tāda, ka apēdu 20cm, ja? That’s what I choose to tell myself. https://t.co/sjeZbJwGoq	If I thought about eaten 30cm pizza, I would become a bit sad. But the reality is that I ate 20cm, right? That's what I choose to tell myself. https://t.co/sjeZbJwGoq
2	1694754425326195134	Dažreiz gurķis ir tikai gurķis, bet šis ir mans pirmais pašaudzētais. Nē nu neko es tur daudz neaudzēju, viņš pats iesējās un izauga uz balkona. Bet garšīgs. https://t.co/Lqg0oOf4uc	Sometimes a cucumber is just a cucumber, but this is my first self-grown one. No, I wasn't gardening much there at all, it planted itself and grew up on the balcony. But delicious. https://t.co/Lqg0oOf4uc
0	1694755482643071422	Forša grāmata, ko lasīt kopā ar bērniem. Grāmatā gan cits kas rakstīts, bet 4gadniece uzskata, ka monētas var būt taisītas arī no šokolādes. Kāpēc gan ne? Būs jāierosina priekšniecībai @LatvijasBanka https://t.co/tL1SD07BNy	A cool book to read together with kids. The book says something else, but the 4-year-old believes that coins can also be made from chocolate. Why not? It will be necessary to propose to the higher-ups @LatvijasBanka https://t.co/tL1SD07BNy
2	1694761545421471947	Iz rašas. Kā Jacobs kafija aizgāja no rašas tirgus? Vnk nomainīja izkārtni uz Monarch un palika.... Jūs dzarat šo kafiju? Lai labi garšo! https://t.co/HGLc9zvpno	From Russia. How did Jacobs coffee leave the Russian market? Simply changed the sign to Monarch and stayed.... Are you drinking this coffee? May it taste well! https://t.co/HGLc9zvpno
1	1694763198975512578	@2N_ICEBOX Kur ēdi? Es nesen biju šeit un man pietrūka garšas, kaut arī vizuāli viss ļoti labi https://t.co/9pqbewdtWF	@2N_ICEBOX Where did you eat? I was here recently and I missed the taste, although visually everything is very good https://t.co/9pqbewdtWF
0	1694763969242697753	vakariņas https://t.co/SUdl5sb1xV	dinner https://t.co/SUdl5sb1xV
